sense1,sense2,lch,hso,jcn,leskvalue,linvalue,resvalue,vecvalue,wupvalue,merge
serve#v#09,serve#v#01,1.13497993283898,0,0.0574310197201405,23,0,0,0.778981527312104,0.2,not-merged
serve#v#09,serve#v#02,1.7227665977411,0,0.0560854754044991,37,0,0,0.795783228257025,0.333333333333333,not-merged
serve#v#09,serve#v#03,1.38629436111989,0,0.0592512894519773,2,0,0,0.746512507746076,0.25,not-merged
serve#v#10,serve#v#01,1.02961941718116,0,0.0574310197201405,39,0,0,0.79771433386757,0.181818181818182,not-merged
serve#v#10,serve#v#02,1.54044504094715,0,0.0560854754044991,49,0,0,0.858018604277556,0.285714285714286,not-merged
serve#v#10,serve#v#03,1.25276296849537,0,0.0592512894519773,13,0,0,0.806564400410436,0.222222222222222,not-merged
serve#v#01,serve#v#02,1.13497993283898,0,0.0665218845627034,44,0,0,0.8561329614136,0.2,not-merged
serve#v#01,serve#v#03,0.934309237376833,0,0.0710227852935382,10,0,0,0.81474436530695,0.166666666666667,not-merged
serve#v#02,serve#v#03,1.38629436111989,0,0.0689763455843608,9,0,0,0.802778716454332,0.25,not-merged
nature#n#05,nature#n#03,0.747214401830221,0,0,5,0,0,0.316957063460282,0.19047619047619,not-merged
nature#n#05,nature#n#01,1.07263680226485,0,0,12,0,0.51618869190567,0.444999793173234,0.4,merged
nature#n#05,nature#n#02,0.929535958624176,0,0,15,0,0,0.618794271111159,0.222222222222222,not-merged
nature#n#05,nature#n#04,1.07263680226485,0,0,28,0,0.51618869190567,0.661004574340847,0.4,merged
nature#n#03,nature#n#01,1.15267950993839,0,0.0525591543037266,8,0,0,0.297099038973651,0.266666666666667,not-merged
nature#n#03,nature#n#02,1.55814461804655,0,0.0539671539993114,9,0.0893529262575226,0.909073864437029,0.398805393066809,0.461538461538462,merged
nature#n#03,nature#n#04,1.15267950993839,0,0.0547701130801291,19,0,0,0.409756740959436,0.266666666666667,not-merged
nature#n#01,nature#n#02,1.44036158239017,0,0.053366066652134,17,0,0,0.456864216760301,0.333333333333333,not-merged
nature#n#01,nature#n#04,2.02814824729229,3,0.0842860852154075,33,0.287370294096026,2.39217017809335,0.519382560307064,0.714285714285714,merged
nature#n#02,nature#n#04,1.44036158239017,0,0.0556469068705346,25,0,0,0.631892503939103,0.333333333333333,not-merged
art#n#01,art#n#02,0.929535958624176,0,0.061656035736835,127,0,0,0.78766454595043,0.222222222222222,merged
art#n#01,art#n#03,0.998528830111127,0,0.0577446402501067,70,0,0,0.753009151279531,0.235294117647059,merged
art#n#02,art#n#03,1.33500106673234,0,0.0625144750746712,114,0.149203711718188,1.40263107412323,0.75289628022499,0.526315789473684,merged
use#v#06,use#v#01,1.94591014905531,0,0,27,0,0,0.784101197562713,0.4,not-merged
use#v#06,use#v#04,1.94591014905531,0,0,12,0,0,0.629999695735885,0.4,not-merged
use#v#06,use#v#02,1.7227665977411,0,0,7,0,0,0.696313660921684,0.333333333333333,not-merged
use#v#06,use#v#03,1.54044504094715,0,0,16,0,0,0.741435655199741,0.285714285714286,not-merged
use#v#01,use#v#04,2.23359222150709,0,0.0892816007144464,33,0,0,0.682058829415895,0.5,merged
use#v#01,use#v#02,1.94591014905531,0,0.0748835623657849,12,0,0,0.862208590307223,0.4,not-merged
use#v#01,use#v#03,2.23359222150709,6,0.205327090785891,63,0.633261031892841,4.20483981771644,0.810602747135504,0.666666666666667,not-merged
use#v#04,use#v#02,1.94591014905531,0,0.0619390569107375,9,0,0,0.678474392583624,0.4,not-merged
use#v#04,use#v#03,1.7227665977411,0,0.0622246792586017,13,0,0,0.681290990453366,0.333333333333333,not-merged
use#v#02,use#v#03,1.54044504094715,0,0.0548716611424753,13,0,0,0.781129083050758,0.285714285714286,not-merged
live#v#07,live#v#02,2.23359222150709,0,0,12,0,0,0.354215074760907,0.5,not-merged
conduct#v#01,conduct#v#04,1.25276296849537,0,0.0593258179938942,15,0,0,0.57141699375572,0.222222222222222,not-merged
cool#a#01,cool#a#04,,0,,40,,,0.663807662621456,,not-merged
cool#a#01,cool#a#03,,0,,20,,,0.659379793385924,,not-merged
cool#a#04,cool#a#03,,0,,19,,,0.629188432470661,,not-merged
dress_up#v#01,dress_up#v#02,1.25276296849537,0,0.0473355637760254,9,0,0,0.484145412423357,0.222222222222222,not-merged
equal#v#02,equal#v#03,1.7227665977411,0,0.0519785763996078,12,0,0,0.674514793114042,0.333333333333333,not-merged
yew#n#02,yew#n#01,0.864997437486605,16,0,797,0,0.909073864437029,0.798296994421649,0.285714285714286,not-merged
stress#n#03,stress#n#05,0.929535958624176,0,0.0485733588375176,17,0,0,0.308611256150625,0.222222222222222,not-merged
stress#n#03,stress#n#04,0.80437281567017,0,0.047397312253394,7,0,0,0.193985298890485,0.2,not-merged
stress#n#03,stress#n#01,0.929535958624176,0,0.05557975613218,45,0,0,0.252210809007911,0.222222222222222,not-merged
stress#n#05,stress#n#04,1.44036158239017,0,0.0620985517428242,7,0.278585162026964,3.10929152706578,0.17577812685827,0.6,not-merged
stress#n#05,stress#n#01,1.23969088692802,0,0.0549947300677819,26,0.0537250584067593,0.51618869190567,0.268241420066559,0.444444444444444,not-merged
stress#n#04,stress#n#01,1.07263680226485,0,0.0534919945865455,15,0.052333845068769,0.51618869190567,0.181491277156803,0.4,not-merged
strike#v#02,strike#v#05,1.02961941718116,0,0.0579205300742141,16,0,0,0.309435857322021,0.181818181818182,not-merged
strike#v#02,strike#v#04,1.54044504094715,0,0.0640353403857531,58,0,0,0.591013572839356,0.285714285714286,not-merged
strike#v#02,strike#v#10,2.23359222150709,5,0.149575795471009,83,0.588210508865261,4.77492113769153,0.580554495666157,0.666666666666667,not-merged
strike#v#02,strike#v#11,1.54044504094715,0,0.0550014886019893,19,0,0,0.463778133678386,0.285714285714286,not-merged
strike#v#02,strike#v#21,1.54044504094715,0,0,18,0,0,0.558865229915589,0.285714285714286,not-merged
strike#v#02,strike#v#07,0.934309237376833,0,0.0579205300742141,12,0,0,0.617723298252652,0.166666666666667,not-merged
strike#v#05,strike#v#04,0.934309237376833,0,0.0538769424386627,10,0,0,0.275107014369242,0.166666666666667,not-merged
strike#v#05,strike#v#10,1.02961941718116,0,0.0521380377426538,8,0,0,0.236701010534643,0.181818181818182,not-merged
strike#v#05,strike#v#11,0.934309237376833,0,0.0473355637760254,2,0,0,0.211091484269735,0.166666666666667,not-merged
strike#v#05,strike#v#21,0.934309237376833,0,0,6,0,0,0.296240452196237,0.166666666666667,not-merged
strike#v#05,strike#v#07,0.559615787935423,0,0.0494817422288012,4,0,0,0.31083933528162,0.117647058823529,not-merged
strike#v#04,strike#v#10,1.54044504094715,0,0.0570411729409325,15,0,0,0.411085873745881,0.285714285714286,not-merged
strike#v#04,strike#v#11,1.38629436111989,0,0.0513423286269129,9,0,0,0.375635535629805,0.25,not-merged
strike#v#04,strike#v#21,1.38629436111989,0,0,11,0,0,0.414415202967427,0.25,not-merged
strike#v#04,strike#v#07,0.847297860387204,0,0.0538769424386627,7,0,0,0.482356047572738,0.153846153846154,not-merged
strike#v#10,strike#v#11,1.54044504094715,0,0.0497607858269678,5,0,0,0.342830924354086,0.285714285714286,not-merged
strike#v#10,strike#v#21,1.54044504094715,0,0,7,0,0,0.397228560612447,0.285714285714286,not-merged
strike#v#10,strike#v#07,0.934309237376833,0,0.0521380377426538,5,0,0,0.417780980026777,0.166666666666667,not-merged
strike#v#11,strike#v#21,1.38629436111989,0,0,7,0,0,0.360154831493145,0.25,not-merged
strike#v#11,strike#v#07,0.847297860387204,0,0.0473355637760254,4,0,0,0.408536086308316,0.153846153846154,not-merged
strike#v#21,strike#v#07,0.847297860387204,0,0,3,0,0,0.749787978012884,0.153846153846154,not-merged
blind#s#02,blind#s#03,,,,,,,,,merged
act#v#03,act#v#10,1.94591014905531,4,0.14059884930407,38,0.623811357297121,5.89706392376983,0.706383522903918,0.666666666666667,not-merged
act#v#03,act#v#05,1.54044504094715,0,0.0566450326876532,22,0,0,0.789172861478831,0.285714285714286,not-merged
act#v#10,act#v#05,1.38629436111989,0,0.0481016842563934,12,0,0,0.525988621471745,0.25,not-merged
drive#v#03,drive#v#13,1.7227665977411,0,0,4,0,0,0.691078259930933,0.333333333333333,not-merged
drive#v#03,drive#v#08,1.94591014905531,4,0.0721718802584583,23,0.305911953550469,3.05340116383927,0.517253385236121,0.571428571428571,not-merged
drive#v#03,drive#v#07,1.38629436111989,0,0.051895571145546,32,0,0,0.67445540603374,0.25,not-merged
drive#v#03,drive#v#02,1.7227665977411,0,0.0573496908663821,31,0,0,0.733122157188866,0.333333333333333,not-merged
drive#v#03,drive#v#05,1.38629436111989,0,0.0530110207405808,22,0,0,0.444750018688499,0.25,not-merged
drive#v#03,drive#v#01,1.25276296849537,0,0.0606175288478547,34,0,0,0.722196909517023,0.222222222222222,not-merged
drive#v#13,drive#v#08,1.54044504094715,0,0,4,0,0,0.3396253964694,0.285714285714286,not-merged
drive#v#13,drive#v#07,1.38629436111989,0,0,2,0,0,0.855011899030027,0.25,not-merged
drive#v#13,drive#v#02,1.7227665977411,0,0,8,0,0,0.766003742113879,0.333333333333333,not-merged
drive#v#13,drive#v#05,1.38629436111989,0,0,1,0,0,0.541013694625926,0.25,not-merged
drive#v#13,drive#v#01,1.25276296849537,0,0,7,0,0,0.721991456639752,0.222222222222222,not-merged
drive#v#08,drive#v#07,1.25276296849537,0,0.046840801913038,5,0,0,0.365048428388996,0.222222222222222,not-merged
drive#v#08,drive#v#02,1.54044504094715,0,0.051239149236294,6,0,0,0.416206255820452,0.285714285714286,not-merged
drive#v#08,drive#v#05,1.25276296849537,0,0.0477476399311276,10,0,0,0.424068578105748,0.222222222222222,not-merged
drive#v#08,drive#v#01,1.13497993283898,0,0.0538319756115466,16,0,0,0.537615111511847,0.2,not-merged
drive#v#07,drive#v#02,1.38629436111989,0,0.0531259862033939,11,0,0,0.813954023680318,0.25,not-merged
drive#v#07,drive#v#05,1.13497993283898,0,0.0493819933966612,19,0,0,0.536530954850646,0.2,not-merged
drive#v#07,drive#v#01,1.02961941718116,0,0.0559184891568278,8,0,0,0.733892582410007,0.181818181818182,not-merged
drive#v#02,drive#v#05,1.38629436111989,0,0.054295552237368,5,0,0,0.625346231012924,0.25,not-merged
drive#v#02,drive#v#01,1.25276296849537,0,0.0623030007959634,14,0,0,0.755692375884741,0.222222222222222,not-merged
drive#v#05,drive#v#01,1.02961941718116,0,0.0572157414481934,11,0,0,0.593860529276805,0.181818181818182,not-merged
spade#n#02,spade#n#01,0.864997437486605,0,0.0444073919403185,17,0.0747073844374723,0.909073864437029,0.778172250600638,0.285714285714286,not-merged
restraint#n#02,restraint#n#04,1.07263680226485,0,0,6,0,0.51618869190567,0.25154597663669,0.4,not-merged
restraint#n#02,restraint#n#01,1.23969088692802,0,0.0493582894517579,26,0.0484857246402115,0.51618869190567,0.339331031108087,0.444444444444444,merged
restraint#n#02,restraint#n#06,0.998528830111127,0,0.0528393902669173,19,0,0,0.413310330934692,0.235294117647059,not-merged
restraint#n#04,restraint#n#01,1.07263680226485,0,0,25,0,1.40263107412323,0.308713195108652,0.454545454545455,not-merged
restraint#n#04,restraint#n#06,0.747214401830221,0,0,25,0,0,0.38189324694504,0.19047619047619,merged
restraint#n#01,restraint#n#06,0.864997437486605,0,0.052412478681611,56,0,0,0.607267916957401,0.210526315789474,not-merged
play_out#v#03,play_out#v#02,1.25276296849537,0,0,5,0,0,0.698896180032457,0.222222222222222,not-merged
play_out#v#03,play_out#v#04,1.54044504094715,0,0,5,0,0,0.595803931364227,0.285714285714286,not-merged
play_out#v#02,play_out#v#04,1.38629436111989,0,0,9,0,0,0.565460469655332,0.25,not-merged
child#n#01,child#n#02,1.84582669049833,2,0.1459110169524,91,0.413758293403821,2.41853245650562,0.828851086237668,0.666666666666667,merged
child#n#01,child#n#03,2.2512917986065,4,0.0907428062823946,13,0.305038602910809,2.41853245650562,0.764758651557291,0.769230769230769,not-merged
child#n#01,child#n#04,1.84582669049833,2,0.0796140162744299,21,0.278029510483817,2.41853245650562,0.605759626901602,0.666666666666667,not-merged
child#n#02,child#n#03,2.02814824729229,3,0.0930386301688589,9,0.310360947801274,2.41853245650562,0.775789091964982,0.714285714285714,not-merged
child#n#02,child#n#04,2.02814824729229,3,0.146991600407386,23,0.602755128743378,5.16131186497482,0.622481373654547,0.75,not-merged
child#n#03,child#n#04,2.02814824729229,3,0.0607705688952314,6,0.227173319676238,2.41853245650562,0.703014554063168,0.714285714285714,not-merged
match#v#03,match#v#01,1.54044504094715,0,0.0676455442398479,30,0,0,0.837118807827518,0.285714285714286,not-merged
match#v#03,match#v#09,1.38629436111989,0,0,12,0,0,0.755918169851362,0.25,not-merged
match#v#03,match#v#05,1.38629436111989,0,0.0589599994703808,17,0,0,0.661251367881333,0.25,merged
match#v#03,match#v#02,1.25276296849537,0,0.0546317144822998,11,0,0,0.361572044373403,0.222222222222222,not-merged
match#v#01,match#v#09,1.54044504094715,0,0,19,0,0,0.862539801478496,0.285714285714286,not-merged
match#v#01,match#v#05,1.54044504094715,0,0.073565352705345,21,0,0,0.681586436041094,0.285714285714286,not-merged
match#v#01,match#v#02,1.38629436111989,0,0.0669474426429582,9,0,0,0.245131772008183,0.25,not-merged
match#v#09,match#v#05,1.38629436111989,0,0,17,0,0,0.578510936185039,0.25,not-merged
match#v#09,match#v#02,1.25276296849537,0,0,5,0,0,0.25908791135305,0.222222222222222,not-merged
match#v#05,match#v#02,1.25276296849537,0,0.0584289548262992,5,0,0,0.172687994307505,0.222222222222222,not-merged
detention#n#01,detention#n#02,1.07263680226485,0,0,12,0,0.51618869190567,0.504505208791918,0.4,not-merged
develop#v#13,build_up#v#05,1.38629436111989,0,0.0481016842563934,10,0,0,0.314629601663416,0.25,not-merged
develop#v#13,develop#v#01,1.54044504094715,0,0.051132196824539,14,0,0,0.591282353746402,0.285714285714286,not-merged
develop#v#13,develop#v#12,1.54044504094715,0,0.051132196824539,5,0,0,0.509719290192043,0.285714285714286,not-merged
develop#v#13,develop#v#10,1.13497993283898,0,0.0544114219196845,7,0,0,0.396036859804245,0.2,not-merged
develop#v#13,develop#v#14,1.54044504094715,0,0.0453678190811988,5,0,0,0.469057654024557,0.285714285714286,not-merged
develop#v#13,develop#v#09,1.54044504094715,0,0.0453678190811988,3,0,0,0.407455485524258,0.285714285714286,not-merged
develop#v#13,develop#v#03,1.54044504094715,0,0.0508462078830723,12,0,0,0.537690412311474,0.285714285714286,not-merged
build_up#v#05,develop#v#01,1.54044504094715,0,0.0591083208572878,14,0,0,0.479913527987485,0.285714285714286,not-merged
build_up#v#05,develop#v#12,1.94591014905531,4,0.0933229697589084,26,0.366626233498689,3.10130814224851,0.481934963225258,0.571428571428571,not-merged
build_up#v#05,develop#v#10,1.13497993283898,3,0.0635346747639508,28,0,0,0.485366291033727,0.2,not-merged
build_up#v#05,develop#v#14,1.54044504094715,3,0.0515384259396429,19,0,0,0.466569230647369,0.285714285714286,not-merged
build_up#v#05,develop#v#09,1.54044504094715,0,0.0515384259396429,8,0,0,0.478639474552929,0.285714285714286,not-merged
build_up#v#05,develop#v#03,1.54044504094715,3,0.0587264831309488,12,0,0,0.42480241418488,0.285714285714286,not-merged
develop#v#01,develop#v#12,1.7227665977411,0,0.0637513263919147,36,0,0,0.600445954605594,0.333333333333333,not-merged
develop#v#01,develop#v#10,1.25276296849537,0,0.0689308466926276,29,0,0,0.55788472744298,0.222222222222222,not-merged
develop#v#01,develop#v#14,1.7227665977411,0,0.0550331842534478,13,0,0,0.579543445695979,0.333333333333333,not-merged
develop#v#01,develop#v#09,1.7227665977411,0,0.0550331842534478,3,0,0,0.553791350348857,0.333333333333333,not-merged
develop#v#01,develop#v#03,1.7227665977411,0,0.063307370605778,12,0,0,0.531889639160267,0.333333333333333,not-merged
develop#v#12,develop#v#10,1.25276296849537,6,0.0689308466926276,33,0,0,0.816875124692705,0.222222222222222,not-merged
develop#v#12,develop#v#14,1.7227665977411,4,0.0550331842534478,24,0,0,0.80940517371898,0.333333333333333,not-merged
develop#v#12,develop#v#09,1.7227665977411,0,0.0550331842534478,7,0,0,0.703532797667269,0.333333333333333,not-merged
develop#v#12,develop#v#03,1.7227665977411,4,0.063307370605778,15,0,0,0.570752420711222,0.333333333333333,not-merged
develop#v#10,develop#v#14,1.54044504094715,2,0.0927383144270545,30,0.365412963566481,3.10458504305083,0.801146090465736,0.444444444444444,not-merged
develop#v#10,develop#v#09,1.25276296849537,0,0.0588505321161044,12,0,0,0.752591362678211,0.222222222222222,not-merged
develop#v#10,develop#v#03,1.54044504094715,2,0.118932594826749,24,0.424782457491043,3.10458504305083,0.51555561800657,0.444444444444444,not-merged
develop#v#14,develop#v#09,1.7227665977411,0,0.0484126427704803,6,0,0,0.717018992308929,0.333333333333333,not-merged
develop#v#14,develop#v#03,2.23359222150709,5,0.0828384728329079,179,0.33965423671478,3.10458504305083,0.665618779044915,0.666666666666667,not-merged
develop#v#09,develop#v#03,1.7227665977411,0,0.0547020345722285,4,0,0,0.589275062552119,0.333333333333333,not-merged
turn_around#v#03,turn_around#v#02,1.25276296849537,0,0,14,0,0,0.555846674612793,0.222222222222222,not-merged
strike_out#v#03,strike_out#v#06,1.7227665977411,0,0,8,0,0,0.581810621821779,0.333333333333333,not-merged
grip#n#06,grip#n#04,0.80437281567017,0,0,11,0,0,0.514575666453084,0.2,not-merged
repel#v#03,repel#v#01,1.38629436111989,0,0.0520593576610959,17,0,0,0.744647256453465,0.25,not-merged
authority#n#01,authority#n#03,1.07263680226485,0,0.0536582083529278,36,0,0,0.668617721581226,0.25,not-merged
authority#n#01,authority#n#02,1.15267950993839,0,0.0524621515157553,40,0,0,0.769617489650366,0.266666666666667,not-merged
authority#n#01,authority#n#06,1.23969088692802,0,0.0479335906001519,12,0.0471522019824731,0.51618869190567,0.342512087878067,0.444444444444444,merged
authority#n#01,authority#n#07,0.747214401830221,0,0,11,0,0,0.471237693856184,0.19047619047619,not-merged
authority#n#03,authority#n#02,2.2512917986065,4,0.070913468174331,50,0.255405596454307,2.41853245650562,0.709500161821891,0.769230769230769,not-merged
authority#n#03,authority#n#06,1.07263680226485,0,0.0459306123838631,6,0,0,0.296566404970228,0.25,not-merged
authority#n#03,authority#n#07,0.998528830111127,0,0,17,0,1.43618938575883,0.410530378848943,0.380952380952381,not-merged
authority#n#02,authority#n#06,1.15267950993839,0,0.0450514272358146,6,0,0,0.501640162059904,0.266666666666667,not-merged
authority#n#02,authority#n#07,1.07263680226485,0,0,7,0,1.43618938575883,0.465603577450706,0.4,not-merged
authority#n#06,authority#n#07,0.747214401830221,0,0,5,0,0,0.268378019569335,0.19047619047619,not-merged
green#a#03,green#a#02,,0,,5,,,0.372715676658279,,not-merged
faithful#a#03,faithful#a#01,,0,,14,,,0.663385618140942,,merged
hit#v#08,hit#v#02,1.94591014905531,0,0.0724452952157042,10,0,0,0.425212497088177,0.4,not-merged
hit#v#08,hit#v#03,1.7227665977411,0,0.069447859481641,9,0,0,0.455528852333299,0.333333333333333,not-merged
hit#v#02,hit#v#03,1.54044504094715,0,0.0813215676420664,13,0,0,0.637231260866042,0.285714285714286,not-merged
green#s#01,green#s#04,,,,,,,,,not-merged
see#v#01,see#v#11,1.54044504094715,0,0.0694049113748043,25,0,0,0.407436783371222,0.285714285714286,not-merged
see#v#01,see#v#12,1.54044504094715,0,0.0690214724524373,26,0,0,0.423806132178007,0.285714285714286,not-merged
see#v#01,see#v#18,0.934309237376833,0,0.0589165773878384,9,0,0,0.641951092137301,0.166666666666667,not-merged
see#v#01,see#v#05,1.38629436111989,0,0.0942801980426389,38,0,0,0.85710967418902,0.25,not-merged
see#v#11,see#v#12,2.23359222150709,5,0.238090157743381,51,0.771467151622746,7.08920227044876,0.589352411231145,0.75,merged
see#v#11,see#v#18,0.847297860387204,0,0.0479308243707073,10,0,0,0.516284696032292,0.153846153846154,not-merged
see#v#11,see#v#05,1.25276296849537,0,0.0689801202744552,15,0,0,0.414264670765354,0.222222222222222,not-merged
see#v#12,see#v#18,0.847297860387204,0,0.0477476399311276,5,0,0,0.470382552442046,0.153846153846154,not-merged
see#v#12,see#v#05,1.25276296849537,0,0.0686013478382355,15,0,0,0.450371091284577,0.222222222222222,not-merged
see#v#18,see#v#05,0.767255152713667,0,0.0586101892890119,8,0,0,0.666000843166388,0.142857142857143,not-merged
feeling#n#01,feeling#n#04,1.23969088692802,0,0.0685594549125983,33,0.0661006757219677,0.51618869190567,0.614932723483024,0.444444444444444,merged
cool#s#05,cool#s#06,,,,,,,,,not-merged
cool#s#05,cool#s#02,,,,,,,,,not-merged
cool#s#06,cool#s#02,,,,,,,,,merged
mouth#n#02,mouth#n#01,2.2512917986065,16,0.541084607646273,607,0.899612151759364,8.28092769077719,0.62529823753146,0.857142857142857,merged
mouth#n#02,mouth#n#03,1.07263680226485,0,0.0504777127950103,39,0.0840611480881372,0.909073864437029,0.434964218162739,0.333333333333333,not-merged
mouth#n#02,mouth#n#05,0.998528830111127,0,0.0487712796426982,12,0.0814508667373699,0.909073864437029,0.45549045391397,0.315789473684211,not-merged
mouth#n#02,mouth#n#08,1.07263680226485,0,0,49,0,0.909073864437029,0.593063551543291,0.333333333333333,not-merged
mouth#n#02,mouth#n#04,1.23969088692802,0,0.0504777127950103,39,0.0840611480881372,0.909073864437029,0.331494744094571,0.375,not-merged
mouth#n#01,mouth#n#03,0.998528830111127,0,0.0537439356375495,26,0.0890162443233264,0.909073864437029,0.467994396992141,0.315789473684211,not-merged
mouth#n#01,mouth#n#05,0.929535958624176,0,0.0518137462592177,14,0.0860945080711807,0.909073864437029,0.529247946172588,0.3,not-merged
mouth#n#01,mouth#n#08,0.998528830111127,0,0,47,0,0.909073864437029,0.655347130743238,0.315789473684211,not-merged
mouth#n#01,mouth#n#04,1.15267950993839,0,0.0537439356375495,26,0.0890162443233264,0.909073864437029,0.41167984969824,0.352941176470588,not-merged
mouth#n#03,mouth#n#05,1.15267950993839,0,0.0465884610798115,9,0.118025560698906,1.43618938575883,0.327029820980219,0.421052631578947,not-merged
mouth#n#03,mouth#n#08,1.44036158239017,0,0,31,0,1.43618938575883,0.662255717557221,0.5,merged
mouth#n#03,mouth#n#04,1.69167601067107,0,0.0481431308573021,38,0.121485629490375,1.43618938575883,0.350215429290203,0.571428571428571,not-merged
mouth#n#05,mouth#n#08,1.15267950993839,0,0,8,0,1.43618938575883,0.448771303771348,0.421052631578947,not-merged
mouth#n#05,mouth#n#04,1.33500106673234,0,0.0465884610798115,6,0.118025560698906,1.43618938575883,0.254734353428269,0.470588235294118,not-merged
mouth#n#08,mouth#n#04,1.69167601067107,0,0,16,0,1.43618938575883,0.51440926989396,0.571428571428571,not-merged
carry#v#18,carry#v#38,1.7227665977411,0,0,7,0,0,0.659695701417111,0.333333333333333,not-merged
carry#v#18,carry#v#15,0.934309237376833,0,0,14,0,0,0.460175771812373,0.166666666666667,not-merged
carry#v#18,carry#v#04,1.38629436111989,0,0,25,0,0,0.477382270655455,0.25,not-merged
carry#v#18,carry#v#23,1.38629436111989,0,0,8,0,0,0.718352558540681,0.25,not-merged
carry#v#18,carry#v#21,1.7227665977411,0,0,19,0,0,0.690373704344038,0.333333333333333,not-merged
carry#v#18,carry#v#05,1.7227665977411,0,0,11,0,0,0.694651158282921,0.333333333333333,not-merged
carry#v#18,carry#v#02,2.23359222150709,5,0,38,0,5.26212612929581,0.733272748455854,0.666666666666667,not-merged
carry#v#18,carry#v#32,1.54044504094715,0,0,4,0,0,0.375419970692476,0.285714285714286,not-merged
carry#v#18,carry#v#10,1.54044504094715,0,0,33,0,0,0.766729802629432,0.285714285714286,not-merged
carry#v#18,carry#v#12,1.13497993283898,0,0,10,0,0,0.678278179722585,0.2,not-merged
carry#v#18,carry#v#20,1.54044504094715,0,0,4,0,0,0.438227625186355,0.285714285714286,not-merged
carry#v#38,carry#v#15,0.934309237376833,0,0,8,0,0,0.528990238635329,0.166666666666667,not-merged
carry#v#38,carry#v#04,1.38629436111989,0,0,6,0,0,0.630123572231657,0.25,not-merged
